product_id,category_id,sku,name,brand,retail_price_eur,release_date,listed_date,condition,status,days_on_shelf
776,4,SKU-13834,Dell Plus 620 (2023),Dell,1445,2023-10-09,2023-10-10,new,sold,544
777,4,SKU-13838,Lenovo Premium 595 (2021),Lenovo,515,2023-01-31,2023-03-24,new,sold,744
778,4,SKU-13846,Apple Flex 519 (2022),Apple,1240,2023-12-11,2024-03-06,refurbished,sold,396
779,4,SKU-13849,HP Smart 815 (2023),HP,445,2024-05-21,2024-07-08,new,sold,272
780,4,SKU-13853,Asus Vision 409 (2021),Asus,2370,2022-08-04,2022-09-12,new,sold,937
781,4,SKU-13860,MSI Premium 125 (2021),MSI,1695,2023-01-30,2023-02-18,new,sold,778
782,4,SKU-13864,Acer Pro 852 (2022),Acer,1120,2022-01-16,2022-03-23,new,sold,1110
783,4,SKU-13869,MSI Ultra 653 (2022),MSI,935,2022-01-26,2022-04-21,new,sold,1081
784,4,SKU-13873,Asus HD 370 (2023),Asus,565,2024-09-25,2024-10-03,new,for_sale,185
785,4,SKU-13874,Acer Elite 312 (2022),Acer,1940,2023-01-24,2023-02-23,new,sold,773
786,4,SKU-13876,Lenovo Neo 333 (2023),Lenovo,1500,2023-04-17,2023-05-25,new,sold,682
787,4,SKU-13884,Acer Advanced 815 (2023),Acer,1435,2022-10-11,2022-12-10,new,sold,848
788,4,SKU-13891,Asus Mini 806 (2022),Asus,1510,2022-05-13,2022-06-20,new,rented,1021
789,4,SKU-13900,Dell Flex 567 (2022),Dell,1195,2023-06-17,2023-08-04,new,sold,611
790,4,SKU-13908,Apple Wireless 832 (2022),Apple,2780,2022-01-08,2022-01-09,new,sold,1183
791,4,SKU-13914,Lenovo HD 756 (2024),Lenovo,1670,2022-04-04,2022-05-26,new,sold,1046
792,4,SKU-13916,Lenovo Vision 464 (2022),Lenovo,2405,2023-10-11,2023-12-15,open_box,rented,478
793,4,SKU-13924,Acer 4K 763 (2021),Acer,1030,2022-01-25,2022-03-12,open_box,sold,1121
794,4,SKU-13925,Acer Elite 824 (2023),Acer,1040,2022-11-26,2022-11-27,new,sold,861
795,4,SKU-13927,Acer HD 283 (2024),Acer,2675,2022-10-13,2022-12-06,new,sold,852
796,4,SKU-13932,Asus Flex 561 (2024),Asus,685,2023-11-19,2023-12-07,new,sold,486
797,4,SKU-13936,Acer HD 127 (2023),Acer,405,2022-02-24,2022-05-24,new,sold,1048
798,4,SKU-13945,Lenovo Compact 325 (2024),Lenovo,885,2022-09-08,2022-10-03,new,sold,916
799,4,SKU-13948,Asus Plus 423 (2024),Asus,550,2022-12-17,2023-01-10,new,rented,817
800,4,SKU-13955,Lenovo Plus 241 (2022),Lenovo,1380,2023-07-13,2023-07-21,new,sold,625
801,4,SKU-13956,Asus Premium 810 (2024),Asus,560,2021-10-22,2022-01-15,new,rented,1177
802,4,SKU-13957,Apple Advanced 798 (2021),Apple,2965,2023-04-28,2023-06-29,new,sold,647
803,4,SKU-13963,Asus Mini 655 (2023),Asus,2525,2023-10-17,2024-01-10,new,sold,452
804,4,SKU-13970,Asus Pro 610 (2023),Asus,1585,2024-03-16,2024-04-02,new,sold,369
805,4,SKU-13972,MSI Edge 457 (2023),MSI,2005,2024-06-27,2024-08-31,new,sold,218
806,4,SKU-13976,Apple Wireless 605 (2021),Apple,2160,2023-02-06,2023-04-24,new,sold,713
807,4,SKU-13983,Acer Max 771 (2023),Acer,2310,2023-06-09,2023-08-25,new,sold,590
808,4,SKU-13986,MSI Edge 371 (2021),MSI,1185,2024-07-24,2024-08-14,new,sold,235
809,4,SKU-13988,Lenovo Flex 432 (2022),Lenovo,2355,2022-06-20,2022-07-03,new,sold,1008
810,4,SKU-13989,Dell Wireless 534 (2024),Dell,2130,2022-06-17,2022-09-10,new,sold,939
811,4,SKU-13998,Acer Air 639 (2021),Acer,2390,2022-02-20,2022-05-13,new,sold,1059
812,4,SKU-14005,Acer HD 434 (2024),Acer,700,2022-06-15,2022-06-29,new,sold,1012
813,4,SKU-14011,Acer Vision 295 (2022),Acer,730,2023-08-17,2023-10-04,new,sold,550
814,4,SKU-14012,HP Pro 765 (2022),HP,2405,2022-07-12,2022-09-16,open_box,sold,933
815,4,SKU-14016,Apple HD 975 (2021),Apple,775,2023-08-03,2023-08-31,new,sold,584
816,4,SKU-14024,Dell Compact 195 (2022),Dell,1200,2022-08-06,2022-09-10,open_box,rented,939
817,4,SKU-14032,Acer Advanced 560 (2024),Acer,2950,2023-10-26,2023-11-14,open_box,sold,509
818,4,SKU-14036,MSI Premium 376 (2021),MSI,1175,2022-11-21,2022-11-23,new,sold,865
819,4,SKU-14043,HP Mini 666 (2024),HP,585,2023-06-28,2023-08-03,open_box,sold,612
820,4,SKU-14047,Acer Flex 225 (2024),Acer,2355,2022-01-21,2022-04-21,new,sold,1081
821,4,SKU-14055,Acer Smart 874 (2022),Acer,2730,2023-02-07,2023-03-06,refurbished,sold,762
822,4,SKU-14059,Acer Ultra 226 (2023),Acer,2870,2024-02-28,2024-05-24,new,for_sale,317
823,4,SKU-14060,Apple 4K 301 (2024),Apple,2950,2023-11-06,2023-11-25,open_box,eligible_for_rental,498
824,4,SKU-14067,Dell Pro 467 (2021),Dell,1185,2022-09-28,2022-12-20,refurbished,sold,838
825,4,SKU-14074,MSI Max 747 (2024),MSI,1355,2022-08-20,2022-09-03,new,rented,946
826,4,SKU-14076,Lenovo Edge 199 (2022),Lenovo,2965,2024-08-05,2024-09-09,open_box,for_sale,209
827,4,SKU-14078,MSI Vision 776 (2022),MSI,1175,2022-09-02,2022-09-14,new,sold,935
828,4,SKU-14080,Acer Flex 706 (2022),Acer,1845,2024-09-19,2024-09-27,new,sold,191
829,4,SKU-14089,Acer Plus 229 (2022),Acer,2205,2021-11-01,2022-01-11,new,sold,1181
830,4,SKU-14095,Apple Pro 421 (2022),Apple,1860,2022-03-03,2022-03-13,new,rented,1120
831,4,SKU-14104,HP 4K 703 (2022),HP,1180,2024-10-23,2024-11-29,open_box,sold,128
832,4,SKU-14113,Lenovo Elite 685 (2024),Lenovo,1975,2024-10-16,2024-11-11,open_box,sold,146
833,4,SKU-14115,Acer Pro 132 (2022),Acer,1180,2023-02-28,2023-03-17,new,sold,751
834,4,SKU-14124,Dell Vision 529 (2023),Dell,1495,2023-05-05,2023-06-07,new,rented,669
835,4,SKU-14127,Lenovo Neo 562 (2021),Lenovo,1790,2022-03-06,2022-05-25,open_box,rented,1047
836,4,SKU-14132,Acer Advanced 992 (2023),Acer,1490,2022-10-02,2022-11-11,new,sold,877
837,4,SKU-14139,Apple Premium 518 (2021),Apple,685,2024-04-05,2024-04-13,new,for_sale,358
838,4,SKU-14141,HP Wireless 334 (2023),HP,425,2024-01-15,2024-02-12,new,sold,419
839,4,SKU-14143,MSI Plus 949 (2022),MSI,2535,2024-09-17,2024-09-29,new,for_sale,189
840,4,SKU-14149,Acer Vision 949 (2023),Acer,655,2022-03-19,2022-04-09,new,sold,1093
841,4,SKU-14156,Dell 4K 892 (2024),Dell,1075,2024-10-29,2024-11-17,open_box,sold,140
842,4,SKU-14159,Dell HD 153 (2023),Dell,2160,2024-02-06,2024-05-06,new,sold,335
843,4,SKU-14162,Lenovo 4K 944 (2024),Lenovo,2875,2023-03-06,2023-04-14,open_box,rented,723
844,4,SKU-14164,HP Mini 211 (2023),HP,2295,2022-06-20,2022-07-11,new,sold,1000
845,4,SKU-14165,Apple Compact 168 (2024),Apple,2825,2022-08-07,2022-10-07,new,sold,912
846,4,SKU-14174,Acer Flex 709 (2021),Acer,895,2021-11-22,2022-01-15,open_box,sold,1177
847,4,SKU-14183,Acer 4K 990 (2022),Acer,1980,2022-09-17,2022-12-12,refurbished,sold,846
848,4,SKU-14192,Dell Smart 628 (2021),Dell,1320,2022-02-20,2022-04-15,new,sold,1087
849,4,SKU-14199,Dell 4K 638 (2021),Dell,2610,2022-07-24,2022-08-30,new,sold,950
850,4,SKU-14207,HP Slim 196 (2022),HP,965,2023-06-27,2023-09-17,new,sold,567
851,4,SKU-14208,Lenovo Air 609 (2021),Lenovo,1595,2023-07-21,2023-09-04,new,sold,580
852,4,SKU-14209,HP Smart 601 (2024),HP,1520,2023-01-30,2023-02-09,new,sold,787
853,4,SKU-14218,Dell Mini 802 (2021),Dell,2400,2023-04-30,2023-05-28,new,sold,679
854,4,SKU-14225,HP Compact 728 (2023),HP,2510,2022-06-16,2022-08-11,open_box,sold,969
855,4,SKU-14233,Dell Elite 705 (2023),Dell,2695,2023-01-28,2023-02-11,new,sold,785
856,4,SKU-14238,Apple Elite 750 (2024),Apple,815,2022-12-13,2023-02-12,open_box,sold,784
857,4,SKU-14243,Apple Mini 972 (2024),Apple,1245,2024-01-25,2024-03-29,open_box,sold,373
858,4,SKU-14250,Dell Plus 122 (2021),Dell,1295,2021-11-02,2022-01-28,new,rented,1164
859,4,SKU-14251,Acer Wireless 167 (2024),Acer,1150,2024-09-12,2024-09-22,refurbished,sold,196
860,4,SKU-14258,Dell Elite 441 (2022),Dell,2645,2023-02-26,2023-05-22,new,sold,685
861,4,SKU-14262,Lenovo Plus 492 (2022),Lenovo,995,2022-08-08,2022-09-28,new,sold,921
862,4,SKU-14267,Dell Elite 193 (2024),Dell,635,2022-02-26,2022-04-15,new,sold,1087
863,4,SKU-14276,HP Premium 667 (2022),HP,560,2024-03-03,2024-05-24,new,for_sale,317
864,4,SKU-14281,Apple Slim 556 (2023),Apple,1040,2022-03-16,2022-04-08,new,sold,1094
865,4,SKU-14282,Apple Wireless 574 (2022),Apple,2760,2022-06-01,2022-07-26,new,sold,985
866,4,SKU-14287,Lenovo 4K 511 (2023),Lenovo,2140,2022-08-13,2022-09-24,new,rented,925
867,4,SKU-14293,Acer Vision 443 (2023),Acer,1920,2022-06-15,2022-06-28,new,sold,1013
868,4,SKU-14295,Apple Vision 471 (2022),Apple,595,2023-10-27,2023-12-04,open_box,sold,489
869,4,SKU-14303,MSI Advanced 123 (2022),MSI,1485,2023-03-23,2023-06-02,new,sold,674
870,4,SKU-14309,Lenovo Plus 276 (2024),Lenovo,1760,2024-10-26,2024-10-28,new,for_sale,160
871,4,SKU-14314,Acer Elite 190 (2023),Acer,2465,2022-12-06,2023-01-25,new,sold,802
872,4,SKU-14323,MSI Edge 378 (2021),MSI,1400,2024-01-19,2024-03-10,new,sold,392
873,4,SKU-14328,Dell Smart 393 (2021),Dell,1940,2021-11-15,2022-01-19,new,sold,1173
874,4,SKU-14337,Acer Edge 534 (2023),Acer,2240,2022-08-11,2022-09-01,new,sold,948
875,4,SKU-14338,Asus Premium 124 (2023),Asus,2810,2023-07-02,2023-07-08,open_box,sold,638
876,4,SKU-14342,MSI Advanced 159 (2021),MSI,2925,2023-07-29,2023-10-27,new,eligible_for_rental,527
877,4,SKU-14347,Acer Elite 550 (2024),Acer,2025,2021-12-08,2022-01-22,new,sold,1170
878,4,SKU-14352,Dell Slim 991 (2021),Dell,2280,2023-12-01,2024-02-22,new,sold,409
879,4,SKU-14361,Dell Neo 643 (2022),Dell,1910,2024-03-01,2024-03-20,new,sold,382
880,4,SKU-14365,Acer Mini 371 (2023),Acer,1690,2024-07-06,2024-07-29,new,for_sale,251
881,4,SKU-14369,Asus Air 504 (2022),Asus,825,2022-10-04,2022-12-30,new,eligible_for_rental,828
882,4,SKU-14373,Apple Elite 737 (2021),Apple,2765,2024-03-23,2024-04-04,open_box,sold,367
883,4,SKU-14382,Dell Ultra 760 (2021),Dell,685,2021-11-07,2022-01-28,new,rented,1164
884,4,SKU-14385,Dell Max 390 (2023),Dell,2460,2022-01-07,2022-01-20,new,sold,1172
885,4,SKU-14391,MSI Max 379 (2022),MSI,2720,2022-10-23,2022-12-01,new,sold,857
886,4,SKU-14399,Dell Premium 948 (2021),Dell,720,2022-03-20,2022-04-02,new,rented,1100
887,4,SKU-14404,Apple Edge 303 (2024),Apple,460,2024-04-05,2024-05-24,new,sold,317
888,4,SKU-14410,Acer Compact 717 (2022),Acer,840,2022-07-17,2022-08-14,new,sold,966
889,4,SKU-14415,HP Max 251 (2023),HP,2730,2022-10-15,2022-11-06,new,sold,882
890,4,SKU-14424,HP Smart 349 (2024),HP,2525,2023-12-02,2023-12-15,new,sold,478
891,4,SKU-14432,Acer 4K 202 (2023),Acer,2420,2022-09-18,2022-10-28,new,sold,891
892,4,SKU-14439,Lenovo Air 296 (2021),Lenovo,2895,2023-07-07,2023-07-25,new,rented,621
893,4,SKU-14445,Dell Smart 657 (2024),Dell,1500,2024-02-10,2024-04-27,open_box,sold,344
894,4,SKU-14451,Dell Premium 787 (2024),Dell,1800,2024-07-29,2024-10-05,new,for_sale,183
895,4,SKU-14455,Lenovo Max 993 (2024),Lenovo,2225,2023-03-12,2023-04-27,new,sold,710
896,4,SKU-14459,MSI Ultra 972 (2023),MSI,2795,2022-03-20,2022-05-03,new,sold,1069
897,4,SKU-14462,HP Neo 963 (2022),HP,945,2023-03-29,2023-04-05,refurbished,sold,732
898,4,SKU-14465,Apple Elite 165 (2024),Apple,540,2022-05-14,2022-08-06,new,rented,974
899,4,SKU-14467,Lenovo Smart 352 (2021),Lenovo,605,2022-06-06,2022-06-07,new,sold,1034
900,4,SKU-14474,Dell Smart 384 (2024),Dell,1620,2023-09-27,2023-11-22,open_box,sold,501
901,4,SKU-14475,HP Plus 109 (2022),HP,2350,2024-10-07,2024-10-27,new,for_sale,161
902,4,SKU-14482,MSI Mini 949 (2024),MSI,1705,2023-02-16,2023-04-11,new,sold,726
903,4,SKU-14487,Apple Edge 336 (2024),Apple,2010,2023-02-03,2023-03-25,new,sold,743
904,4,SKU-14496,Asus Max 856 (2024),Asus,2550,2022-11-28,2022-12-04,new,sold,854
905,4,SKU-14503,Dell Slim 215 (2021),Dell,1965,2023-11-16,2023-11-19,new,sold,504
906,4,SKU-14508,Dell Flex 239 (2021),Dell,430,2023-09-02,2023-09-26,new,sold,558
907,4,SKU-14512,Acer Pro 519 (2022),Acer,1865,2024-09-12,2024-09-17,new,sold,201
908,4,SKU-14518,Apple Compact 646 (2021),Apple,1700,2023-08-18,2023-10-07,open_box,sold,547
909,4,SKU-14524,Dell Plus 781 (2023),Dell,1705,2022-11-01,2022-11-04,new,sold,884
910,4,SKU-14531,Lenovo Vision 522 (2021),Lenovo,2175,2022-03-23,2022-06-11,new,rented,1030
911,4,SKU-14535,Dell Elite 989 (2022),Dell,2095,2023-10-05,2023-12-01,new,sold,492
912,4,SKU-14541,HP 4K 163 (2024),HP,940,2022-05-15,2022-06-03,new,sold,1038
913,4,SKU-14549,Apple Ultra 581 (2022),Apple,1695,2024-06-10,2024-07-20,new,sold,260
914,4,SKU-14554,Dell Max 651 (2023),Dell,585,2024-06-29,2024-08-01,new,for_sale,248
915,4,SKU-14559,MSI Neo 297 (2022),MSI,500,2023-06-21,2023-08-11,new,sold,604
916,4,SKU-14562,Lenovo 4K 616 (2023),Lenovo,1715,2023-03-28,2023-06-23,new,sold,653
917,4,SKU-14563,Acer Premium 314 (2021),Acer,1375,2024-03-19,2024-03-28,new,sold,374
918,4,SKU-14570,MSI Neo 677 (2021),MSI,2070,2024-07-28,2024-08-10,new,sold,239
919,4,SKU-14573,Acer Plus 736 (2024),Acer,1255,2023-08-30,2023-10-12,new,sold,542
920,4,SKU-14581,Dell Air 570 (2021),Dell,1815,2024-08-02,2024-08-20,open_box,sold,229
921,4,SKU-14585,HP Vision 705 (2021),HP,2450,2024-07-31,2024-08-27,new,for_sale,222
922,4,SKU-14589,MSI Ultra 542 (2024),MSI,615,2022-04-17,2022-05-22,new,sold,1050
923,4,SKU-14591,HP Neo 934 (2024),HP,880,2022-04-10,2022-04-21,new,sold,1081
924,4,SKU-14597,MSI Compact 456 (2022),MSI,1650,2022-08-29,2022-11-26,new,sold,862
925,4,SKU-14603,Acer Vision 189 (2024),Acer,915,2022-09-13,2022-10-24,open_box,sold,895
926,4,SKU-14609,Apple Elite 375 (2024),Apple,695,2024-03-10,2024-04-12,new,sold,359
927,4,SKU-14610,Lenovo Elite 203 (2024),Lenovo,2340,2022-11-28,2023-01-20,open_box,sold,807
928,4,SKU-14619,MSI Smart 453 (2024),MSI,2875,2021-12-14,2022-01-30,new,sold,1162
929,4,SKU-14620,HP Compact 876 (2021),HP,1465,2023-10-30,2023-12-23,new,eligible_for_rental,470
930,4,SKU-14626,Apple Smart 752 (2024),Apple,1835,2022-09-22,2022-11-30,new,sold,858
931,4,SKU-14633,HP Mini 211 (2023),HP,630,2021-11-17,2022-02-03,new,sold,1158
932,4,SKU-14635,Lenovo Flex 889 (2021),Lenovo,2495,2023-07-21,2023-08-17,new,rented,598
933,4,SKU-14643,Asus HD 471 (2021),Asus,1310,2024-06-17,2024-08-08,open_box,sold,241
934,4,SKU-14650,Apple 4K 944 (2022),Apple,2685,2023-05-18,2023-06-26,new,sold,650
935,4,SKU-14654,Apple Mini 102 (2021),Apple,2455,2024-09-13,2024-11-28,new,for_sale,129
936,4,SKU-14660,Dell Vision 486 (2024),Dell,900,2024-03-10,2024-03-16,new,sold,386
937,4,SKU-14667,Dell HD 758 (2022),Dell,810,2023-04-07,2023-04-19,open_box,rented,718
938,4,SKU-14670,Asus Plus 582 (2024),Asus,2865,2023-02-11,2023-02-22,new,sold,774
939,4,SKU-14671,Lenovo Ultra 198 (2022),Lenovo,2795,2022-03-30,2022-06-11,new,sold,1030
940,4,SKU-14672,Acer Elite 623 (2024),Acer,2095,2023-02-21,2023-03-31,new,sold,737
941,4,SKU-14681,MSI Premium 504 (2024),MSI,615,2022-08-03,2022-10-22,new,rented,897
942,4,SKU-14683,Apple Neo 224 (2021),Apple,1080,2022-12-25,2023-01-05,new,sold,822
943,4,SKU-14691,MSI 4K 717 (2022),MSI,2465,2024-04-18,2024-04-27,new,sold,344
944,4,SKU-14693,Dell Mini 672 (2024),Dell,865,2021-12-30,2022-01-21,open_box,rented,1171
945,4,SKU-14694,Apple Wireless 899 (2023),Apple,1820,2022-09-16,2022-11-21,open_box,sold,867
946,4,SKU-14699,Apple Advanced 908 (2021),Apple,1730,2022-10-13,2022-11-09,new,sold,879
947,4,SKU-14701,Dell Ultra 331 (2023),Dell,2290,2022-08-14,2022-09-17,new,sold,932
948,4,SKU-14709,Dell Max 947 (2023),Dell,2335,2024-08-18,2024-10-12,new,sold,176
949,4,SKU-14716,Dell Slim 446 (2022),Dell,665,2023-09-10,2023-10-01,new,sold,553
950,4,SKU-14724,Lenovo Neo 559 (2024),Lenovo,680,2024-01-01,2024-02-24,new,sold,407
951,4,SKU-14730,HP Max 308 (2024),HP,1055,2024-03-13,2024-04-19,new,sold,352
952,4,SKU-14739,HP HD 225 (2021),HP,1515,2022-12-02,2023-01-16,new,sold,811
953,4,SKU-14741,Dell 4K 351 (2023),Dell,425,2021-12-12,2022-01-23,new,rented,1169
954,4,SKU-14749,Asus Wireless 916 (2022),Asus,1135,2023-01-03,2023-03-11,new,sold,757
955,4,SKU-14751,Asus Slim 765 (2021),Asus,2515,2023-01-16,2023-02-10,new,sold,786
956,4,SKU-14759,Lenovo Pro 711 (2023),Lenovo,1575,2023-08-18,2023-11-01,new,sold,522
957,4,SKU-14763,Asus Ultra 190 (2023),Asus,2770,2023-07-21,2023-08-06,new,sold,609
958,4,SKU-14764,Asus Edge 601 (2021),Asus,1620,2024-03-23,2024-04-30,new,sold,341
959,4,SKU-14770,MSI 4K 285 (2024),MSI,1685,2022-02-16,2022-04-07,new,sold,1095
960,4,SKU-14778,Lenovo Plus 203 (2023),Lenovo,525,2022-01-05,2022-01-22,new,sold,1170
961,4,SKU-14784,MSI Mini 313 (2022),MSI,2280,2023-11-19,2024-01-26,new,sold,436
962,4,SKU-14785,HP Pro 141 (2021),HP,1085,2024-01-14,2024-02-17,open_box,sold,414
963,4,SKU-14788,Dell Vision 225 (2024),Dell,2640,2024-02-05,2024-04-26,new,sold,345
964,4,SKU-14790,Asus Edge 874 (2022),Asus,1235,2024-08-18,2024-09-15,new,for_sale,203
965,4,SKU-14795,MSI Compact 683 (2021),MSI,2115,2022-11-30,2023-02-26,new,sold,770
966,4,SKU-14797,Lenovo Pro 137 (2022),Lenovo,2525,2022-11-19,2023-01-20,new,sold,807
967,4,SKU-14803,Dell Vision 572 (2023),Dell,2605,2022-07-20,2022-08-05,new,sold,975
968,4,SKU-14809,Lenovo Neo 731 (2022),Lenovo,1120,2022-09-07,2022-12-03,new,sold,855
969,4,SKU-14811,Dell Neo 230 (2021),Dell,2725,2022-12-16,2023-01-19,new,rented,808
970,4,SKU-14819,Acer Edge 641 (2024),Acer,2810,2022-05-08,2022-06-22,new,sold,1019
971,4,SKU-14823,Dell HD 950 (2024),Dell,1545,2024-01-16,2024-01-28,new,sold,434
972,4,SKU-14830,Acer Mini 536 (2022),Acer,860,2023-05-14,2023-07-20,new,sold,626
973,4,SKU-14838,Asus Mini 131 (2021),Asus,970,2022-04-15,2022-04-19,new,sold,1083
974,4,SKU-14843,Dell Max 539 (2021),Dell,2220,2024-02-18,2024-04-08,new,sold,363
975,4,SKU-14845,Dell Slim 423 (2024),Dell,1305,2023-05-15,2023-08-13,new,sold,602
976,4,SKU-14850,Acer Ultra 389 (2021),Acer,1640,2023-06-22,2023-09-18,new,sold,566
977,4,SKU-14853,HP Max 357 (2022),HP,770,2021-11-03,2022-01-27,new,sold,1165
978,4,SKU-14860,HP Ultra 512 (2022),HP,2165,2021-11-05,2022-01-20,new,sold,1172
979,4,SKU-14868,Asus Ultra 471 (2024),Asus,515,2021-11-25,2022-02-05,open_box,rented,1156
980,4,SKU-14873,MSI Premium 311 (2022),MSI,1190,2023-09-23,2023-11-19,new,sold,504
981,5,SKU-14879,Panasonic Slim 557 DSLR,Panasonic,1365,2023-09-10,2023-11-15,refurbished,sold,508
982,5,SKU-14887,Canon Slim 363 Mirrorless,Canon,665,2024-10-13,2024-10-16,new,for_sale,172
983,5,SKU-14894,Sony Advanced 461 Mirrorless,Sony,3095,2024-05-03,2024-07-09,new,sold,271
984,5,SKU-14899,Olympus 4K 796 Mirrorless,Olympus,1110,2023-01-21,2023-01-26,new,sold,801
985,5,SKU-14908,Olympus Wireless 779 Mirrorless,Olympus,2815,2023-07-31,2023-08-14,new,sold,601
986,5,SKU-14916,Olympus Elite 384 Mirrorless,Olympus,2390,2023-07-14,2023-09-14,new,sold,570
987,5,SKU-14918,Sony Ultra 134 Mirrorless,Sony,605,2024-08-19,2024-09-27,new,for_sale,191
988,5,SKU-14925,Sony Ultra 525 Mirrorless,Sony,2790,2024-08-01,2024-10-25,refurbished,for_sale,163
989,5,SKU-14934,Nikon Max 336 Mirrorless,Nikon,465,2023-03-21,2023-03-25,new,sold,743
990,5,SKU-14940,Nikon HD 714 Mirrorless,Nikon,2170,2022-10-10,2022-12-21,new,sold,837
991,5,SKU-14946,Panasonic Elite 526 Mirrorless,Panasonic,1195,2022-05-18,2022-06-25,new,sold,1016
992,5,SKU-14954,Panasonic Smart 712 Mirrorless,Panasonic,2490,2024-08-02,2024-10-28,open_box,sold,160
993,5,SKU-14960,Fujifilm 4K 866 Mirrorless,Fujifilm,3210,2022-01-02,2022-02-24,new,sold,1137
994,5,SKU-14963,Panasonic Compact 952 Mirrorless,Panasonic,3170,2023-08-18,2023-08-24,refurbished,rented,591
995,5,SKU-14970,Nikon HD 887 Mirrorless,Nikon,480,2023-04-16,2023-07-08,new,sold,638
996,5,SKU-14976,Panasonic Plus 850 DSLR,Panasonic,2130,2024-11-06,2024-11-12,open_box,sold,145
997,5,SKU-14980,Panasonic Elite 332 DSLR,Panasonic,1225,2021-11-13,2022-01-14,new,sold,1178
998,5,SKU-14984,Canon Max 391 Mirrorless,Canon,1015,2022-06-02,2022-08-01,new,sold,979
999,5,SKU-14993,Fujifilm HD 246 Mirrorless,Fujifilm,805,2023-02-17,2023-04-27,new,sold,710
1000,5,SKU-15001,Olympus Plus 302 DSLR,Olympus,2655,2023-04-17,2023-05-08,new,sold,699
1001,5,SKU-15010,Nikon Air 541 Mirrorless,Nikon,1825,2023-05-29,2023-07-18,new,sold,628
1002,5,SKU-15012,Fujifilm Mini 304 Mirrorless,Fujifilm,2060,2021-11-10,2022-01-23,new,sold,1169
1003,5,SKU-15013,Olympus Neo 627 Mirrorless,Olympus,1710,2021-12-30,2022-01-19,new,sold,1173
1004,5,SKU-15022,Panasonic Advanced 968 DSLR,Panasonic,2365,2023-09-30,2023-12-22,open_box,sold,471
1005,5,SKU-15028,Fujifilm Elite 561 Mirrorless,Fujifilm,2330,2023-12-13,2024-02-11,new,sold,420
1006,5,SKU-15031,Panasonic Edge 359 Mirrorless,Panasonic,1350,2024-03-29,2024-04-06,new,sold,365
1007,5,SKU-15032,Olympus Smart 217 Mirrorless,Olympus,1770,2023-03-21,2023-04-20,new,sold,717
1008,5,SKU-15035,Olympus HD 209 DSLR,Olympus,320,2022-04-04,2022-05-30,refurbished,sold,1042
1009,5,SKU-15041,Panasonic Ultra 617 DSLR,Panasonic,3460,2023-01-20,2023-02-14,new,sold,782
1010,5,SKU-15049,Fujifilm Compact 426 Mirrorless,Fujifilm,2870,2023-01-18,2023-01-29,new,rented,798
1011,5,SKU-15050,Olympus Plus 120 DSLR,Olympus,1545,2022-04-15,2022-05-28,new,sold,1044
1012,5,SKU-15059,Fujifilm Advanced 885 DSLR,Fujifilm,3170,2022-10-02,2022-10-10,new,sold,909
1013,5,SKU-15066,Olympus HD 228 DSLR,Olympus,590,2023-02-08,2023-04-18,new,rented,719
1014,5,SKU-15067,Nikon Compact 751 Mirrorless,Nikon,720,2023-08-04,2023-08-13,new,sold,602
1015,5,SKU-15071,Panasonic Edge 790 Mirrorless,Panasonic,3140,2024-07-20,2024-08-22,open_box,for_sale,227
1016,5,SKU-15072,Canon Wireless 535 Mirrorless,Canon,395,2022-12-15,2023-02-23,open_box,rented,773
1017,5,SKU-15078,Olympus Pro 819 Mirrorless,Olympus,2520,2022-01-29,2022-03-14,new,sold,1119
1018,5,SKU-15085,Panasonic Max 340 DSLR,Panasonic,1840,2023-01-14,2023-04-07,new,sold,730
1019,5,SKU-15092,Fujifilm Compact 100 Mirrorless,Fujifilm,2875,2023-11-21,2024-02-16,open_box,sold,415
1020,5,SKU-15093,Panasonic Air 762 Mirrorless,Panasonic,1610,2022-09-26,2022-10-10,new,sold,909
1021,5,SKU-15095,Panasonic 4K 456 Mirrorless,Panasonic,985,2022-04-24,2022-07-08,new,sold,1003
1022,5,SKU-15099,Fujifilm Flex 130 DSLR,Fujifilm,615,2022-11-30,2023-01-05,new,sold,822
1023,5,SKU-15105,Sony Premium 396 Mirrorless,Sony,605,2022-05-29,2022-06-07,new,sold,1034
1024,5,SKU-15114,Nikon Air 474 Mirrorless,Nikon,2775,2023-07-23,2023-08-23,new,eligible_for_rental,592
1025,5,SKU-15119,Sony Flex 156 Mirrorless,Sony,2250,2023-07-10,2023-07-27,new,eligible_for_rental,619
1026,5,SKU-15123,Sony Flex 252 DSLR,Sony,975,2024-03-29,2024-06-20,refurbished,sold,290
1027,5,SKU-15131,Canon Ultra 144 Mirrorless,Canon,1190,2022-06-16,2022-06-23,new,sold,1018
1028,5,SKU-15138,Fujifilm Ultra 770 DSLR,Fujifilm,1450,2024-03-25,2024-06-01,new,sold,309
1029,5,SKU-15143,Canon Flex 195 Mirrorless,Canon,3195,2023-03-17,2023-03-20,new,sold,748
1030,5,SKU-15150,Fujifilm Pro 964 Mirrorless,Fujifilm,3295,2024-06-14,2024-08-07,new,sold,242
1031,5,SKU-15159,Sony Smart 832 Mirrorless,Sony,1125,2023-07-06,2023-07-16,new,sold,630
1032,5,SKU-15168,Sony Wireless 194 DSLR,Sony,2375,2022-01-11,2022-01-26,new,sold,1166
